A	Coef.CD24HvsEpCAM	Coef.CD24LvsEpCAM	Coef.AirwayvsEpCAM	Coef.CD24HvsCD24L	t.CD24HvsEpCAM	t.CD24LvsEpCAM	t.AirwayvsEpCAM	t.CD24HvsCD24L	p.value.CD24HvsEpCAM	p.value.CD24LvsEpCAM	p.value.AirwayvsEpCAM	p.value.CD24HvsCD24L	Res.CD24HvsEpCAM	Res.CD24LvsEpCAM	Res.AirwayvsEpCAM	Res.CD24HvsCD24L	Genes.ENTREZID	Genes.GENENAME	Genes.SYMBOL	Genes.TXCHROM	Genes.TXSTART	Genes.TXEND
70885	4.08333648459818	0.629635890958914	0.501240023704637	0.565437957331775	0.128395867254277	0	0	0	0	0.988055660405971	0.996706700121234	0.996843465944582	0.999972457200164	0	0	0	0	70885	integrator complex subunit 10	Ints10	chr8	68793929	68798571
16956	5.43310785983154	-1.38649916747199	-1.53595158089447	-1.46122537418323	0.149452413422481	-2.5257732326964	-3.3359184346888	-3.47353761815631	0	0.0149709862339504	0.00373585251232305	0.00296219922280444	0.999790209583809	0	-1	-1	0	16956	lipoprotein lipase	Lpl	chr8	68880555	68889679
110877	1.8913174039288	-1.92015394372567	-1.41341228773527	-1.66678311573047	-0.506741655990402	-3.55190962665359	-1.61723575431363	-3.20585124081613	0	0.00259784625551152	0.0683449612448129	0.00465884147030954	0.933015802230745	-1	0	-1	0	110877	solute carrier family 18 (vesicular monoamine), member 1	Slc18a1	chr8	69037708	69089222
11966	6.75273460428328	-1.41220419898284	-1.4313790795891	-1.42179163928597	0.0191748806062568	-4.01551408679208	-4.15267371767516	-4.74511484760787	0	0.00121108169460613	0.000971229683025518	0.000385542761242186	0.999999579627648	-1	-1	-1	0	11966	ATPase, H+ transporting, lysosomal V1 subunit B2	Atp6v1b2	chr8	69088736	69107363
211134	-0.197554791417173	-5.19356474551626	-3.80054756446037	-4.49705615498831	-1.39301718105589	-8.60427280914573	-6.76954186666828	-10.3536690696078	-0.654078433673872	3.03354016804804e-06	2.39760676298292e-05	5.52854135464842e-07	0.265135379407857	-1	-1	-1	0	211134	leucine zipper, putative tumor suppressor 1	Lzts1	chr8	69135503	69140953
234358	3.55888479487754	-1.5511211584329	-0.928877460459144	-1.23999930944602	-0.622243697973754	-1.40188107462018	0	-0.750135179622295	0	0.0955413025254679	0.572447028138732	0.235186463164997	0.798904262913	0	0	0	0	234358	zinc finger protein 930	Zfp930	chr8	69209046	69230539
211135	-0.053532957909774	-1.13623420977827	0.668842418605825	-0.233695895586221	-1.80507662838409	-0.233648399746931	0	0	-1.45023802312412	0.412125715983017	0.742742321666368	0.946604875338627	0.0889512114492615	0	0	0	0	211135	RIKEN cDNA D130040H23 gene	D130040H23Rik	chr8	69271080	69303375
378466	2.41379892797662	-0.475865281735455	-0.445339335209786	-0.460602308472621	-0.0305259465256689	0	0	0	0	0.806703241866925	0.814005539479176	0.834701277844874	0.98796300186509	0	0	0	0	378466	predicted gene 10033	Gm10033	chr8	69371025	69395544
234362	4.01252014727618	-0.576807820797763	0.000424461659701336	-0.288191679569031	-0.577232282457464	0	0	0	0	0.965507514431166	0.999998099997043	0.998818579200366	0.963488269297395	0	0	0	0	234362	zinc finger protein 868	Zfp868	chr8	69610654	69625175
636741	0.630546830626032	-0.458587606116744	-0.16270102907523	-0.310644317595987	-0.295886577041514	0	0	0	0	0.960605523892475	0.994021233808414	0.991928396271875	0.983349109573332	0	0	0	0	636741	zinc finger protein 964	Zfp964	chr8	69654556	69664453
66869	5.25022170128183	-0.715681437029292	0.0606893115285425	-0.327496062750375	-0.776370748557834	0	0	0	0	0.953536227678454	0.999971550793707	0.999791617905473	0.911589230494842	0	0	0	0	66869	zinc finger protein 869	Zfp869	chr8	69705137	69716486
620419	2.86644499385238	0.243562438399129	-0.10105083927789	0.0712557995606198	0.344613277677019	0	0	0	0	0.997273464725202	0.998715121639731	0.999735892542548	0.992547350513413	0	0	0	0	620419	zinc finger protein 963	Zfp963	chr8	69741639	69744587
330788	4.79598280375869	-0.311161403647255	-0.536956272102599	-0.424058837874927	0.225794868455345	0	0	0	0	0.999975874666209	0.999204657700667	0.99996177608321	0.999985022153019	0	0	0	0	330788	zinc finger protein 866	Zfp866	chr8	69761324	69774911
170759	5.89521817260463	-0.402704410628852	-0.122218971426708	-0.26246169102778	-0.280485439202144	0	0	0	0	0.999331016635428	0.999966984897388	0.999954412376752	0.999813291468169	0	0	0	0	170759	ATPase type 13A1	Atp13a1	chr8	69791163	69807748
78816	3.1358864788018	-0.65768617112353	-0.285810734454451	-0.471748452788991	-0.37187543666908	0	0	0	0	0.911292891550264	0.993502521725263	0.987249577228678	0.984992675724911	0	0	0	0	78816	Gem-interacting protein	Gmip	chr8	69808687	69818972
53978	3.69308326802352	-0.290243822479121	-1.17220636604687	-0.731225094262997	0.881962543567752	0	-1.21628705450307	0	0	0.999938800685102	0.125808594961532	0.983281697401159	0.787849028972213	0	0	0	0	53978	lysophosphatidic acid receptor 2	Lpar2	chr8	69822565	69824775
80720	1.15602957928533	6.20887942063516	4.27836573034146	5.24362257548831	1.9305136902937	7.65682579285477	4.56813895734497	6.22845627475529	2.95988416866143	8.72653262392878e-06	0.000517221103947802	4.91031167735848e-05	0.007096028803121	1	1	1	1	80720	pre B cell leukemia homeobox 4	Pbx4	chr8	69832704	69872292
234365	0.142349207428855	0.962277952536799	-0.971133222922334	-0.0044276351927674	1.93341117545913	0	0	0	2.0238419263004	0.537417711860082	0.523631466109295	0.999445443979229	0.0352055540428667	0	0	0	0	234365	YjeF N-terminal domain containing 3	Yjefn3	NA	NA	NA
67184	6.10212686890723	-0.178596388907214	-0.353115372385362	-0.265855880646288	0.174518983478149	0	0	0	0	0.999799641139353	0.998703606403244	0.999824937791647	0.999779945733313	0	0	0	0	67184	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	Ndufa13	chr8	69894182	69902558
83984	-0.378054542526678	-1.22167581906701	-0.791075018399625	-1.00637541873332	-0.430600800667387	-0.668417034961332	0	-0.0229589280423217	0	0.259473502786769	0.72851153265306	0.491079495129854	0.927350344602261	0	0	0	0	83984	testis-specific serine kinase 6	Tssk6	chr8	69902184	69903518
234366	6.04378339090276	-0.0700883554818121	-0.161146629852551	-0.115617492667181	0.0910582743707389	0	0	0	0	0.99999586045332	0.999984430437589	0.999997620981859	0.99999368035586	0	0	0	0	234366	GATA zinc finger domain containing 2A	Gatad2a	chr8	69907069	69974383
665649	4.67984608239359	-1.28218071304028	-0.231256340135669	-0.756718526587974	-1.05092437290461	-1.93925601783935	0	0	-0.341535949565025	0.0404899053857015	0.999898059081035	0.965485716051373	0.369860130472779	0	0	0	0	665649	predicted gene 7730	Gm7730	NA	NA	NA
74549	6.41061914789039	-0.308662935157593	-0.143979197270576	-0.226321066214084	-0.164683737887017	0	0	0	0	0.999980762076306	0.999997051604	0.999997955636465	0.999996221505567	0	0	0	0	74549	MAU2 sister chromatid cohesion factor	Mau2	chr8	70016123	70042734
70616	4.85726423643313	0.180005772654336	0.0747555250702847	0.12738064886231	0.105250247584051	0	0	0	0	0.999970048811544	0.999988554848803	0.999994063010371	0.999986554539681	0	0	0	0	70616	SURP and G patch domain containing 1	Sugp1	chr8	70042813	70058317
107770	2.36682774720341	5.35497299780805	2.1865359173991	3.77075445760358	3.16843708040895	9.56032151354551	2.29904653428782	5.98273835863069	7.23673957483626	1.16978805019436e-06	0.0221289578373493	6.62808035558321e-05	1.35313394589928e-05	1	0	1	1	107770	transmembrane 6 superfamily member 2	Tm6sf2	chr8	70072924	70080066
19727	3.64951368251329	-0.404328492352008	-0.29790959331327	-0.351119042832639	-0.106418899038738	0	0	0	0	0.997403671451854	0.998802798779096	0.999372198385393	0.999798959200689	0	0	0	0	19727	regulatory factor X-associated ankyrin-containing protein	Rfxank	chr8	70130806	70139197
75692	1.63334980968271	2.31929293945973	0.487686716614053	1.40348982803689	1.83160622284568	4.38210654778415	0	1.33496488887913	2.93228256713484	0.00067548654810799	0.906534286871739	0.105647491435891	0.00743963803205716	1	0	0	1	75692	nuclear receptor 2C2-associated protein	Nr2c2ap	chr8	70131327	70133751
72368	4.00930631566412	-0.659365317679976	-0.379170804714501	-0.519268061197239	-0.280194512965475	0	0	0	0	0.986401463416438	0.999532007196419	0.999155923991169	0.999789277608051	0	0	0	0	72368	BLOC-1 related complex subunit 8	Borcs8	chr8	70139499	70145549
234371	5.17500946984026	-0.464696885003312	-0.52136532231656	-0.493031103659937	0.056668437313248	0	0	0	0	0.999709895305011	0.999174778663753	0.999841567351711	0.999997403602631	0	0	0	0	234371	transmembrane protein 161A	Tmem161a	chr8	70172408	70183681
73095	3.8582326675924	0.632326515132351	-0.331900621956568	0.150212946587891	0.964227137088919	0	0	0	0	0.978191862858459	0.997625600377994	0.999906627943957	0.580305086473384	0	0	0	0	73095	solute carrier family 25, member 42	Slc25a42	chr8	70184340	70212281
76813	2.36249991947583	-0.140460616037323	0.12362419770835	-0.00841820916448688	-0.264084813745673	0	0	0	0	0.999363351337754	0.999394342394725	0.999988075519274	0.998026387200797	0	0	0	0	76813	armadillo repeat containing 6	Armc6	chr8	70220193	70234422
234373	4.87283897833121	0.199207949436895	-0.115343065759772	0.0419324418385614	0.314551015196667	0	0	0	0	0.999993755971482	0.999996175625391	0.999999755829774	0.999969963289607	0	0	0	0	234373	SURP and G patch domain containing 2	Sugp2	chr8	70234226	70254763
26558	2.86220787046982	-1.78145386730292	-0.975644969266164	-1.37854941828454	-0.805808898036759	-2.2866966705709	0	-1.39744886699072	0	0.0225528108717001	0.529615063074784	0.096154752194367	0.689740035144326	0	0	0	0	26558	homer scaffolding protein 3	Homer3	chr8	70282999	70286521
234374	4.17448811932956	-0.685224655108854	-0.173244010172835	-0.429234332640845	-0.511980644936019	0	0	0	0	0.980639162243485	0.999959243066348	0.999761569035844	0.997470906379855	0	0	0	0	234374	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49	Ddx49	chr8	70292866	70302452
59042	6.57079074961761	-0.574440458969384	-0.26866703665288	-0.421553747811132	-0.305773422316504	0	0	0	0	0.998087980645216	0.999962463265911	0.999923363037513	0.99993996553407	0	0	0	0	59042	coatomer protein complex, subunit epsilon	Cope	chr8	70302785	70306922
19704	6.47755409532448	0.117954121826959	0.172115694538412	0.145034908182685	-0.0541615727114531	0	0	0	0	0.99999516794716	0.999990288324809	0.999998047037004	0.999998164002567	0	0	0	0	19704	UPF1 regulator of nonsense transcripts homolog (yeast)	Upf1	chr8	70331522	70338320
382056	4.5417557757954	-0.127858401479258	-0.0155107401742063	-0.071684570826732	-0.112347661305051	0	0	0	0	0.999935894513251	0.999992177067659	0.999989452930769	0.999938671352481	0	0	0	0	382056	CREB regulated transcription coactivator 1	Crtc1	chr8	70382358	70439573
234378	5.37234617266426	-0.76543006433432	-0.554377644849527	-0.659903854591923	-0.211052419484793	0	0	0	0	0.961454917565945	0.997916975664829	0.996075099239312	0.99996154417189	0	0	0	0	234378	kelch-like 26	Klhl26	chr8	70450219	70476943
67937	2.23617124213873	-2.7118429905939	-1.2164433565463	-1.9641431735701	-1.49539963404761	-6.05926868597821	-0.932298659627495	-4.6807094484284	-1.58481263632743	5.9371361984843e-05	0.186499118554189	0.000425286418139007	0.0719461393160665	-1	0	-1	0	67937	transmembrane protein 59-like	Tmem59l	chr8	70483867	70487358
12931	4.37653489186741	-2.56791729296825	-0.310334031873891	-1.43912566242107	-2.25758326109436	-8.11400002271715	0	-3.08977753209099	-6.38442450862567	4.98274069274792e-06	0.999522888651028	0.00567913055665743	3.87312894257973e-05	-1	0	-1	-1	12931	cytokine receptor-like factor 1	Crlf1	chr8	70493131	70504081
66462	4.32216155434419	-0.630419869252978	-0.0666366482415093	-0.348528258747244	-0.563783221011469	0	0	0	0	0.966488384822971	0.999884431961321	0.999173232217098	0.980582005211555	0	0	0	0	66462	required for excision 1-B domain containing	Rex1bd	chr8	70504296	70506739
22186	3.05484161225301	-0.934334323326168	-0.0175631077589844	-0.475948715542576	-0.916771215567183	0	0	0	0	0.590871553882637	0.999647407841355	0.977569496386213	0.612509470636295	0	0	0	0	22186	ubiquitin A-52 residue ribosomal protein fusion product 1	Uba52	chr8	70508266	70510367
75620	5.20005233592754	0.0270184082120801	-0.102188396510962	-0.0375849941494408	0.129206804723042	0	0	0	0	0.999999525211925	0.999997077068402	0.999999788341607	0.999996439487627	0	0	0	0	75620	KxDL motif containing 1	Kxd1	chr8	70513396	70523180
14232	7.57871481788223	0.0248168721066717	-0.480472199879404	-0.227827663886366	0.505289071986076	0	0	0	0	0.999997583398914	0.999017466374229	0.999985092322037	0.998660507433714	0	0	0	0	14232	FK506 binding protein 8	Fkbp8	chr8	70527743	70532110
13716	5.5752965072138	-0.124788595584771	-0.380296741369439	-0.252542668477106	0.255508145784668	0	0	0	0	0.999968566349424	0.99935057053438	0.99995562243379	0.999838034609439	0	0	0	0	13716	elongation factor RNA polymerase II	Ell	chr8	70539675	70592858
71780	6.6602583536736	1.19720004983518	-0.602329412894732	0.297435318470225	1.79952946272991	1.34925640982068	0	0	5.3256063084045	0.103404613219286	0.987055040614698	0.999862623122572	0.0001636464208002	0	0	0	1	71780	myo-inositol 1-phosphate synthase A1	Isyna1	chr8	70594481	70597290
76900	6.11235668020143	0.997782856700204	-0.406391534537508	0.295695661081348	1.40417439123771	0	0	0	2.03155742844349	0.504467806267029	0.992294069330157	0.998946577551095	0.0347144070264532	0	0	0	0	76900	single stranded DNA binding protein 4	Ssbp4	chr8	70597490	70608314
23886	3.15578285503412	-1.87311354481372	-1.96771812012283	-1.92041583246828	0.0946045753091065	-3.94220032614189	-3.97451404012146	-4.92830375054846	0	0.00136413951593611	0.0012944033258508	0.000292667127403554	0.997115300344333	-1	-1	-1	0	23886	growth differentiation factor 15	Gdf15	chr8	70629394	70631635
66522	4.7400384533832	0.337270058015413	-0.0254518277266573	0.155909115144378	0.36272188574207	0	0	0	0	0.999776650661083	0.999994145966702	0.999987500679583	0.999658618741057	0	0	0	0	66522	pyroglutamyl-peptidase I	Pgpep1	chr8	70646436	70659738
50783	5.19488951084308	0.306333002539401	0.167598353421361	0.236965677980381	0.13873464911804	0	0	0	0	0.998803647368423	0.999597592728063	0.999738785619908	0.999763922725919	0	0	0	0	50783	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	Lsm4	chr8	70673231	70678134
16478	9.75703898191853	-0.40940394720451	-0.549658820325361	-0.479531383764934	0.140254873120851	0	0	0	0	0.996689840366368	0.987027742111834	0.997022038374727	0.999760680772894	0	0	0	0	16478	jun D proto-oncogene	Jund	chr8	70697739	70700616
637079	3.96697265064068	-0.199137152688801	0.680959521666207	0.240911184488704	-0.880096674355008	0	0	0	0	0.99915525920772	0.945372125096995	0.999570517053649	0.740210093141999	0	0	0	0	637079	predicted gene 16486	Gm16486	NA	NA	NA
100502950	-0.861690876313196	-4.80828809417013	-1.10695460101041	-2.95762134759027	-3.70133349315971	-7.27203632954563	-0.295636937705684	-5.53676334692545	-4.84997629190338	1.32330862873752e-05	0.386838402172023	0.000121520324575459	0.000332578112551986	-1	0	-1	-1	100502950	predicted gene 3336	Gm3336	chr8	70718543	70722635
110385	1.83800267081437	-4.20773929496489	-1.56794001740147	-2.88783965618318	-2.63979927756342	-8.18720003644473	-2.20477877389419	-7.4174901032358	-3.85842063980778	4.65166000665052e-06	0.0259203217235762	1.09290540999879e-05	0.00156707048043249	-1	0	-1	-1	110385	phosphodiesterase 4C, cAMP specific	Pde4c	chr8	70724064	70751176
19339	4.24051061783254	-1.4139808904374	-1.07317237171603	-1.24357663107671	-0.340808518721378	-2.93706970221877	-0.512503656048754	-2.06095278117391	0	0.00737797775308601	0.309675897689424	0.0330445154670938	0.999102927656529	-1	0	0	0	19339	RAB3A, member RAS oncogene family	Rab3a	chr8	70754679	70758686
234384	4.58300460318961	-1.13054455950956	-0.655655152937578	-0.893099856223571	-0.474889406571986	-0.804150911675743	0	0	0	0.219940749546421	0.970695628972646	0.773523444113713	0.993803946994959	0	0	0	0	234384	MPV17 mitochondrial membrane protein-like 2	Mpv17l2	chr8	70758649	70760921
65972	6.0910948104374	-1.51143202546747	-1.75088032682634	-1.63115617614691	0.239448301358869	-4.76883456197594	-6.75469368203984	-6.77051393046179	0	0.000371924014697475	2.42311615456016e-05	2.37596157634257e-05	0.999973795192305	-1	-1	-1	0	65972	interferon gamma inducible protein 30	Ifi30	chr8	70762773	70766663
18709	6.09495492598017	0.494259327881624	-0.270199039919157	0.112030143981234	0.76445836780078	0	0	0	0	0.999126687535337	0.999924085582303	0.999996801081315	0.958732288895919	0	0	0	0	18709	phosphoinositide-3-kinase regulatory subunit 2	Pik3r2	chr8	70768181	70776712
72093	3.72573047994335	0.822166069653594	-0.0303027405966385	0.395931664528478	0.852468810250233	0	0	0	0	0.824923800380742	0.999849543750453	0.9973462120279	0.775920445823632	0	0	0	0	72093	RIKEN cDNA 2010320M18 gene	2010320M18Rik	chr8	70776862	70777606
546071	5.47304959831901	1.81772828941841	0.18294574141067	1.00033701541454	1.63478254800774	4.55103190405873	0	0.00204957773647358	3.5378206094421	0.000519020355770399	0.999153919538222	0.499202475527489	0.00265956257994958	1	0	0	1	546071	microtubule associated serine/threonine kinase 3	Mast3	chr8	70778117	70783598
70807	3.87755540519408	-1.11447749086618	-0.469770072522068	-0.792123781694126	-0.644707418344117	-0.76611514257141	0	0	0	0.230594634588636	0.997845543309749	0.938015773100407	0.975532662463923	0	0	0	0	70807	arrestin domain containing 2	Arrdc2	chr8	70835138	70839518
84036	-0.04365648815217	1.10066357795617	0.558471136152632	0.829567357054399	0.542192441803534	0.268289512205643	0	0	0	0.397057418487703	0.848562301759604	0.68181530842554	0.886762566920413	0	0	0	0	84036	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	Kcnn1	chr8	70842049	70855585
234388	4.87121868022851	0.508686246180699	0.190991244042358	0.349838745111529	0.317695002138341	0	0	0	0	0.986203371078604	0.998888010934057	0.998274211119566	0.997571558182694	0	0	0	0	234388	coiled-coil domain containing 124	Ccdc124	chr8	70868227	70873490
114479	0.330651971845746	-0.18841176968847	1.97505184485525	0.893320037583388	-2.16346361454372	0	2.12710724615077	0	-2.56894114353447	0.944582583631535	0.0295952701169697	0.592991734337581	0.013918174689955	0	0	0	0	114479	solute carrier family 5 (sodium iodide symporter), member 5	Slc5a5	chr8	70882889	70892757
76808	6.68560766196809	-1.56105859469306	-0.196847240928022	-0.87895291781054	-1.36421135376504	-3.5367818061885	0	0	-2.28757537663874	0.00266417800118916	0.999804651680558	0.80421349208529	0.0225142274486142	-1	0	0	0	76808	ribosomal protein L18A	Rpl18a	chr8	70894722	70897443
104370	-0.200873504349011	-1.1198679102998	-0.591511390818485	-0.855689650559141	-0.528356519481312	-0.306363261024475	0	0	0	0.382927838178494	0.842696906095091	0.665719630352651	0.857616587879781	0	0	0	0	104370	small nucleolar RNA, H/ACA box 68	Snora68	chr8	70895759	70895856
270058	4.04529524830414	0.663930156573358	0.0780453411833832	0.370987748878371	0.585884815389975	0	0	0	0	0.916887300678052	0.998721180586361	0.993682142322027	0.950221597778594	0	0	0	0	270058	microtubule-associated protein 1S	Map1s	chr8	70905974	70917529
