A	Coef.BasalvsNon	Coef.BasalvsAirway	Coef.BasalvsEpCAM	t.BasalvsNon	t.BasalvsAirway	t.BasalvsEpCAM	p.value.BasalvsNon	p.value.BasalvsAirway	p.value.BasalvsEpCAM	Res.BasalvsNon	Res.BasalvsAirway	Res.BasalvsEpCAM	Genes.ENTREZID	Genes.GENENAME	Genes.SYMBOL	Genes.TXCHROM	Genes.TXSTART	Genes.TXEND
66171	2.67648121636646	-0.0971004860363909	0.0165218423399225	-0.20734479341365	0	0	0	0.999996172325057	0.999999238011318	0.999838258230644	0	0	0	66171	6-phosphogluconolactonase	Pgls	chr8	71592184	71596267
100037278	1.38370246047037	-0.162236229861956	-0.905823707952009	0.278151941328467	0	0	0	0.999908024591787	0.720244017099066	0.996673414326088	0	0	0	100037278	family with sequence similarity 129, member C	Fam129c	chr8	71597646	71608149
234407	6.48244412420582	-0.103351352950859	0.201372194851859	0.151894555149862	0	0	0	0.999999994714876	0.999999995099244	0.999999984516155	0	0	0	234407	collagen beta(1-O)galactosyltransferase 1	Colgalt1	chr8	71611024	71623523
382018	-0.176303951930967	-0.84727432952004	1.16099213090199	0.629683415468158	0	0.56675028334884	0	0.74485826211157	0.289783236203829	0.852358703489549	0	0	0	382018	unc-13 homolog A (C. elegans)	Unc13a	chr8	71626712	71671757
16453	4.59789548126759	0.973470460958748	1.51002753775137	0.447874091393953	0	2.95790530294221	0	0.561767884773855	0.00503958820796816	0.995542951081234	0	1	0	16453	Janus kinase 3	Jak3	chr8	71676383	71680139
72297	3.68743292664544	-0.599090172617711	1.07070571460861	3.14632044810001	0	0.479227487094976	7.12701851763367	0.996298959878294	0.319467210877465	2.11747455813906e-06	0	0	1	72297	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	B3gnt3	chr8	71691720	71701800
74015	1.74323584663549	-0.000373860076579025	2.18827975167151	2.34911691269495	0	8.14950078155764	6.59135725316436	0.999999999779179	4.37724358539653e-07	5.10557448480283e-06	0	1	1	74015	FCH domain only 1	Fcho1	chr8	71708387	71725681
236193	1.42963505536923	0.3419782855006	0.59078967324558	-0.576942505348899	0	0	0	0.975485451100349	0.889813662563044	0.88706277748696	0	0	0	236193	zinc finger protein 709	Zfp709	chr8	71882068	71892565
382019	2.29972133086731	0.40412878725963	0.228433683141834	-0.88236932688374	0	0	0	0.997736197503083	0.999728760911558	0.735595698497049	0	0	0	382019	zinc finger protein 882	Zfp882	chr8	71908606	71918851
170938	3.1429493990824	-0.243439038451341	0.107608306957932	-0.328775519410231	0	0	0	0.999703907162983	0.999894825811467	0.996368265416764	0	0	0	170938	zinc finger protein 617	Zfp617	chr8	71922825	71934630
234413	3.75063750278083	0.0996435394257746	0.163923042454589	-0.451236852097795	0	0	0	0.999999869718108	0.999999633789295	0.999871505389615	0	0	0	234413	zinc finger protein 961	Zfp961	chr8	71951066	71965951
72054	-0.774786528005153	1.5901757114462	0.753398533382153	1.06018717914019	1.20857421351418	0	0.108563141071928	0.123147294599075	0.719375089333762	0.458612368147097	0	0	0	72054	cytochrome P450, family 4, subfamily f, polypeptide 18	Cyp4f18	chr8	71988482	72009626
326618	7.81386927614791	0.322646062444257	-0.631005511290258	-0.87815954542385	0	0	0	0.999990577064052	0.999254361263239	0.859976826668412	0	0	0	326618	tropomyosin 4	Tpm4	chr8	72135292	72153129
17274	5.1246375677327	-0.23155203673657	0.358783161049615	-0.00848211573248658	0	0	0	0.99999940074146	0.999997154044298	0.999999982152867	0	0	0	17274	RAB8A, member RAS oncogene family	Rab8a	chr8	72161200	72181274
209488	0.714235768341719	-2.71024587550169	-0.970591431819778	1.10651421643608	-7.8017477445556	0	0.260537407162986	7.37188649992678e-07	0.545361586712741	0.399125082196034	-1	0	0	209488	hematopoietic SH2 domain containing	Hsh2d	chr8	72189668	72200958
67922	6.37630369629752	-0.368413569812531	-0.211808986625383	-0.101176487040499	0	0	0	0.999997046546797	0.999999956724373	0.999999944293747	0	0	0	67922	family with sequence similarity 32, member A	Fam32a	chr8	72219730	72223775
11767	5.35423752864438	0.409820555229026	-0.827759215872577	0.439794717781841	0	0	0	0.999947086143303	0.948619881558134	0.99968965263004	0	0	0	11767	adaptor-related protein complex AP-1, mu subunit 1	Ap1m1	chr8	72240132	72257379
16598	6.45580255677855	-0.506625510439559	-1.17665051008274	0.74003047396245	0	-0.878009371270718	0	0.975575071894818	0.197137849347762	0.837892482823316	0	0	0	16598	Kruppel-like factor 2 (lung)	Klf2	chr8	72319062	72321654
13859	5.94485916148384	0.36201006055678	0.485893652887714	0.948460963406712	0	0	0	0.999999937271641	0.999999769821258	0.754457340503871	0	0	0	13859	epidermal growth factor receptor pathway substrate 15-like 1	Eps15l1	chr8	72340996	72421474
73316	1.56042104398147	-0.77346424246197	-0.852630129501253	1.18118985336898	0	0	0.586694258385868	0.8869370724772	0.784203759717048	0.283224885987214	0	0	0	73316	calreticulin 3	Calr3	chr8	72424183	72435156
72254	3.79848015464331	-0.0424182075810036	-0.384438036256702	0.154275999641651	0	0	0	0.999999937997556	0.999989020191459	0.999991580343633	0	0	0	72254	RIKEN cDNA 1700030K09 gene	1700030K09Rik	chr8	72443880	72460541
27967	6.07856588013615	0.143999539213224	0.178625867152751	0.696616060656823	0	0	0	0.999999861582941	0.999999945932763	0.994859189395928	0	0	0	27967	calcium homeostasis endoplasmic reticulum protein	Cherp	chr8	72460483	72475233
270066	6.164552126805	-0.123084227245997	0.887634195560581	0.543196188684621	0	0	0	0.999999858907394	0.887501723852091	0.999748379037075	0	0	0	270066	solute carrier family 35, member E1	Slc35e1	chr8	72477995	72492273
70625	4.18252798937702	0.467160583627438	0.973529902441767	0.677382102925043	0	0	0	0.999807070187101	0.585453542113489	0.979184521752554	0	0	0	70625	mediator complex subunit 26	Med26	chr8	72494559	72548310
66818	6.56777726188192	0.101408283493664	-0.0584656783783712	-0.0910967933954989	0	0	0	0.999999998309022	0.999999999871217	0.99999999826047	0	0	0	66818	small integral membrane protein 7	Smim7	chr8	72565198	72571048
74166	4.4054814920396	0.0951300779034625	0.0440869640828636	1.28620984038911	0	0	1.70562780233405	0.999999425743142	0.999999786641054	0.0547148200752982	0	0	0	74166	transmembrane protein 38A	Tmem38a	chr8	72572103	72587284
319555	3.16754782994702	1.51544581237116	2.48084190012591	8.97212086126757	5.01142376372953	12.6572236068299	14.9569255309944	8.60879437980068e-05	1.58488400402053e-09	1.73745492182523e-10	1	1	1	319555	NACHT and WD repeat domain containing 1	Nwd1	chr8	72644343	72708033
20467	6.396612007338	-0.190039440072617	-0.151518884155782	0.280554599856895	0	0	0	0.999999720037466	0.999999970488173	0.999998146624219	0	0	0	20467	transcriptional regulator, SIN3B (yeast)	Sin3b	chr8	72723270	72739914
16795	4.01459449701984	0.0327868008215333	0.89480982022694	-0.46165192441088	0	0	0	0.99999999466054	0.853842051516536	0.99996928657792	0	0	0	16795	LARGE xylosyl- and glucuronyltransferase 1	Large1	chr8	72814598	73353540
70823	4.61010817874029	0.372751556744206	0.47031447963521	-0.0086686000154792	0	0	0	0.999999114335604	0.999995987528401	0.999999997770413	0	0	0	70823	HMG box domain containing 4	Hmgxb4	chr8	74993650	75001890
21968	0.788210450961413	-0.426277866884929	-0.51610129300712	-0.901555376284325	0	0	0	0.96547083237683	0.942624556842971	0.613639095405636	0	0	0	21968	target of myb1 trafficking protein	Tom1	chr8	75033686	75070121
15368	5.81343495929311	-1.31880378156278	-1.38990232786096	-2.73025384811509	-1.53130845728872	-2.0789617469925	-8.30771523974617	0.0736237105929965	0.0279225467390444	3.47014601550059e-07	0	0	-1	15368	heme oxygenase 1	Hmox1	chr8	75093618	75100593
17218	2.91179047880195	1.04912548954291	2.95738146456377	1.36200526826287	0.315953828770221	8.4564920053622	1.6755561414732	0.378273167765298	2.79704028358691e-07	0.0576395213472532	0	1	0	17218	minichromosome maintenance complex component 5	Mcm5	chr8	75109509	75128439
75141	0.429308570695156	0.672771532201629	-1.02129477230292	-6.11955739570849	0	-0.0696845808732835	-20.5765794031866	0.802168953971409	0.472703934458695	2.01769961209096e-12	0	0	-1	75141	RASD family, member 2	Rasd2	chr8	75213944	75224113
666211	2.66387195950721	0.00256640790092844	0.0544915172421061	0.389175794475321	0	0	0	0.999999958935811	0.99999859774954	0.9981146829304	0	0	0	666211	predicted gene 7984	Gm7984	NA	NA	NA
110784	4.710273464283	-0.153520471869002	1.38860651128879	1.9455174992531	0	3.21042138045406	5.52503207310081	0.999998122540016	0.00303161323798466	3.31116243130554e-05	0	1	1	110784	nuclear receptor subfamily 3, group C, member 2	Nr3c2	chr8	76902508	77243639
78514	4.38170316576982	0.818556083043266	1.69175030311318	1.69346030529703	0	7.7584601020216	6.07057988342119	0.975406156834233	7.87396714160634e-07	1.2475960631279e-05	0	1	1	78514	Rho GTPase activating protein 10	Arhgap10	chr8	77250366	77517907
102182	4.17798396303685	0.116521995206319	0.765514722648132	0.763527925935775	0	0	0	0.999999992962164	0.994090381467652	0.981173039332671	0	0	0	102182	protein arginine methyltransferase 9	Prmt9	chr8	77549397	77563978
234463	3.58372510943309	-0.112153913918576	-0.23612262670678	0.16191806023934	0	0	0	0.999971772429448	0.999881901043126	0.999367326728365	0	0	0	234463	transmembrane protein 184C	Tmem184c	chr8	77595978	77610653
13617	2.14383431566605	2.30275439323121	-1.25678567283612	-2.84202282796301	2.7833322483321	-0.944855833621326	-6.96254301525576	0.0071462139751199	0.18011755851306	2.76286304304811e-06	0	0	-1	13617	endothelin receptor type A	Ednra	chr8	77663029	77724452
73301	2.46415875885835	-5.96130750331375	-8.57845265953542	-2.89150137347645	-6.36328370067664	-9.8645101121548	-1.95369265578152	7.65937692555732e-06	4.298201722142e-08	0.0357635080002844	-1	-1	0	73301	tetratricopeptide repeat domain 29	Ttc29	chr8	78213342	78394326
100039422	3.11663890037334	0.634824340338255	-0.467652658942476	-1.30511681257484	0	0	-2.13502631463601	0.983318806023629	0.999388332330887	0.0251470762530972	0	0	0	100039422	predicted gene 2225	Gm2225	NA	NA	NA
19656	3.75224207244008	0.0797952056626654	0.590887536940661	0.910729303363754	0	0	0	0.999999933572726	0.99934499173638	0.731266439765334	0	0	0	19656	RNA binding motif protein, X-linked like-1	Rbmxl1	chr8	78505269	78508928
76775	4.6684690732691	-0.324439378969392	0.539663529921401	0.754002223595499	0	0	0	0.999998328331759	0.999910118613694	0.971257309336778	0	0	0	76775	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	Slc10a7	chr8	78509328	78712757
78651	4.54180244805673	-0.0905519475300895	-0.411970385130905	0.0384920295133737	0	0	0	0.999999998635491	0.99999984441267	0.99999999481709	0	0	0	78651	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated	Lsm6	chr8	78804868	78821152
622675	4.78851238078195	0.696396613705812	1.30025036014616	0.890870261653006	0	4.64767428804641	0	0.999839157479295	0.000172788691307461	0.915455913296184	0	1	0	622675	zinc finger protein 827	Zfp827	chr8	79028437	79071836
109136	4.38632639031596	-0.0402482531465713	0.0280101834219857	0.200231823403492	0	0	0	0.999999999172097	0.999999999647871	0.999999818218507	0	0	0	109136	methylmalonic aciduria (cobalamin deficiency) type A	Mmaa	chr8	79266424	79294680
234479	0.284859132716817	-1.19296501764508	-1.9103728606134	-1.26083143305295	-0.561041967691554	-2.80758564302658	-0.650935874477325	0.291681533280679	0.00680705394288396	0.26266906549589	0	-1	0	234479	predicted gene 4890	Gm4890	chr8	79295078	79307774
17125	4.91093648428671	0.644545999971132	0.856656262143511	0.439060824895305	0	0	0	0.999471993960099	0.945978698990406	0.999979637381018	0	0	0	17125	SMAD family member 1	Smad1	chr8	79338398	79399468
73945	6.78629081870461	0.151197679803459	0.458667778974631	0.331889206373472	0	0	0	0.999794483146645	0.997490988305665	0.998394620737039	0	0	0	73945	OTU domain containing 4	Otud4	chr8	79639676	79677755
24015	6.58990515549812	0.128439057332522	0.571460648456517	0.750642250307655	0	0	0	0.999937699577716	0.994104252862219	0.912688477215351	0	0	0	24015	ATP-binding cassette, sub-family E (OABP), member 1	Abce1	chr8	79683442	79711740
68999	3.09400437006586	0.0128320843460816	0.151874455129542	0.357057083979063	0	0	0	0.999999836796359	0.999994988829145	0.998983163397084	0	0	0	68999	anaphase promoting complex subunit 10	Anapc10	chr8	79711820	79777321
15245	0.63811683053367	-4.12833397565354	-8.61004663146567	-8.75241083519989	-3.55430127369982	-9.67385081412007	-9.74348672379945	0.00153320287448844	5.51154223343606e-08	5.04393650520034e-08	-1	-1	-1	15245	Hedgehog-interacting protein	Hhip	chr8	79965851	80058008
93762	5.58385419291982	0.124558689639279	0.366658598240388	0.420962772368216	0	0	0	0.999611969520081	0.997603284711989	0.98829644878295	0	0	0	93762	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	Smarca5	chr8	80699943	80739459
14388	5.9030756705912	0.681763525196137	0.568499043439705	0.490146814780865	0	0	0	0.999335006694915	0.999985892348309	0.999987112119547	0	0	0	14388	growth factor receptor bound protein 2-associated protein 1	Gab1	chr8	80764431	80880519
74841	5.12539660641392	-0.164297822185567	0.777825587636057	0.833723597175868	0	0	0	0.999999237741971	0.975420167626185	0.893153868435924	0	0	0	74841	ubiquitin specific peptidase 38	Usp38	chr8	80980733	81014906
234515	1.35907754145455	1.67161805052935	1.89322875674751	-3.11232307476937	2.77577223536646	3.63197006542211	-14.1508458271336	0.00725215445628662	0.00129448791889742	3.53195094512045e-10	0	1	-1	234515	inositol polyphosphate-4-phosphatase, type II	Inpp4b	chr8	81342562	82069044
16168	1.77304376267147	0.261996991793704	0.891252918906041	0.0794947762600127	0	0	0	0.998879440955529	0.682238121326785	0.999155846595076	0	0	0	16168	interleukin 15	Il15	chr8	82331624	82345698
30932	4.53143124820981	-0.352126475031942	-0.212811678467252	-0.133007280918639	0	0	0	0.999992893392519	0.999999540609569	0.99999823242822	0	0	0	30932	zinc finger protein 330	Zfp330	chr8	82763620	82771039
330812	3.32488999828942	-2.02239758150335	-0.0085141757820375	0.561161981549326	-8.50232256967828	0	0	2.61836101644676e-07	0.999999438440665	0.976526281891389	-1	0	0	330812	ring finger protein 150	Rnf150	chr8	82863356	82991131
71310	4.64437686702101	-0.043171516065045	0.409577662108465	4.98030578182082	0	0	12.1060236029893	0.999999722676152	0.999961230041536	2.87697803913914e-09	0	0	1	71310	TBC1 domain family, member 9	Tbc1d9	chr8	83165352	83272940
244548	4.58139986582969	0.0128500082737082	0.0781589545266823	0.191544786878186	0	0	0	0.99998935902865	0.999949400408136	0.998822277358213	0	0	0	244548	ELMO/CED-12 domain containing 2	Elmod2	chr8	83312632	83320103
56367	3.3577683356384	0.138945518906213	0.0967621979221789	0.161142027790906	0	0	0	0.999933879883334	0.999961785827064	0.999243638951154	0	0	0	56367	short coiled-coil protein	Scoc	chr8	83434492	83442662
66916	5.22454446552016	-0.616802387879786	-0.722492898922661	-0.888505041646093	0	0	0	0.996024883454807	0.985859830128508	0.792415346825648	0	0	0	66916	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7	Ndufb7	chr8	83566758	83571623
106529	6.81837567336535	-0.406012006959084	-0.439489722350678	-1.14882596538093	0	0	-1.29098950419936	0.999934902295941	0.999970386747664	0.108470249211295	0	0	0	106529	trans-2,3-enoyl-CoA reductase	Tecr	chr8	83571698	83573253
81489	9.01512895941197	1.83628467113935	1.07562416476012	2.12138184624306	3.70242677822059	0.383198688900816	5.05701497259937	0.00112320386161974	0.353570040582528	7.89790052275534e-05	1	0	1	81489	DnaJ heat shock protein family (Hsp40) member B1	Dnajb1	chr8	83608175	83612653
67903	5.72422293675977	-0.0269945255974964	0.39918446158143	0.812002272558701	0	0	0	0.999999971567233	0.99999395340867	0.940989847535409	0	0	0	67903	GIPC PDZ domain containing family, member 1	Gipc1	chr8	83652678	83664789
19216	4.44718644945618	-0.164633654544857	0.156655936369013	0.0910561664052478	0	0	0	0.999976362928872	0.999982328917551	0.999944983793609	0	0	0	19216	prostaglandin E receptor 1 (subtype EP1)	Ptger1	chr8	83666640	83670103
320795	5.96646772188074	-0.262808811698271	0.251792331644003	-0.200015204168442	0	0	0	0.9999994641187	0.999999876239506	0.999999699453506	0	0	0	320795	protein kinase N1	Pkn1	chr8	83669762	83675567
68278	4.56025791437649	0.0400192311335585	-0.307560047639608	0.0324200266718995	0	0	0	0.999999876948095	0.99999570415075	0.999999302077175	0	0	0	68278	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39	Ddx39	chr8	83715177	83723351
26364	7.23621515447552	-1.27998609531382	-1.33775217399672	0.534169829673815	-1.21737805402835	-1.7112457293114	0	0.121465332968692	0.054183041779806	0.965205678612848	0	0	0	26364	adhesion G protein-coupled receptor E5	Adgre5	chr8	83723251	83741311
330814	5.02857112244295	0.466559006921133	-0.3865412397274	-0.546033862203291	0	0	0	0.998947220301705	0.999884316732423	0.995940005316189	0	0	0	330814	adhesion G protein-coupled receptor L1	Adgrl1	chr8	83900098	83937933
100126034	0.566014032153832	-0.177953064226535	-1.93964394781341	-2.28499515524548	0	-4.12194548120556	-5.10278184055558	0.99589031921135	0.000485042266311217	7.24524675318551e-05	0	-1	-1	100126034	predicted gene 10644	Gm10644	NA	NA	NA
66929	1.50311846449277	0.96154189068666	2.15806197312229	1.62983069078562	0	6.13917209887876	2.74058954745124	0.599976674150519	1.10671788404369e-05	0.0077775462094541	0	1	1	66929	anti-silencing function 1B histone chaperone	Asf1b	chr8	83955694	83970195
18747	5.41726770713628	-0.0938117614477738	-0.40721919672035	-1.20248224474794	0	0	-2.0335828361136	0.999999913947395	0.999995013269728	0.0303726097000435	0	0	0	18747	protein kinase, cAMP dependent, catalytic, alpha	Prkaca	chr8	83972978	83996442
666704	4.44004348275785	0.628372773496275	0.575760564965013	0.462610114945842	0	0	0	0.999613236720229	0.999896108411125	0.999942932028664	0	0	0	666704	sterile alpha motif domain containing 1	Samd1	chr8	83997672	84000386
73453	-1.1035178541853	0.938390868782251	-3.18725645551438	-1.50003139530058	0	-4.72950203769689	-0.865959891027764	0.542090606095241	0.000147644466857145	0.200638908716906	0	-1	0	73453	RIKEN cDNA 1700067K01 gene	1700067K01Rik	chr8	84001706	84004770
70134	-0.357510296216474	-1.73835819447214	-4.81670067710481	-5.20195594354598	-1.08041522513524	-6.54732783926607	-6.95617165787646	0.149422992295641	5.53365470730553e-06	2.81607396847195e-06	0	-1	-1	70134	RIKEN cDNA 2210011C24 gene	2210011C24Rik	chr8	84010228	84011720
100038416	1.38743057946061	-0.892148051902569	-1.9619582628496	-0.223599135952484	0	-4.21929608198092	0	0.669054325762167	0.000399875292186986	0.985479027001233	0	-1	0	100038416	predicted gene 10643	Gm10643	NA	NA	NA
